y,x,iterations,success_rate,avg_iterations,max_iterations,log2_y,sqrt_y
229,51,3,1,4.60,8,7.839,15.133
229,101,5,1,4.60,8,7.839,15.133
229,186,7,1,4.60,8,7.839,15.133
229,164,7,1,4.60,8,7.839,15.133
229,146,3,1,4.60,8,7.839,15.133
229,46,1,1,4.60,8,7.839,15.133
229,175,4,1,4.60,8,7.839,15.133
229,37,4,1,4.60,8,7.839,15.133
229,218,7,1,4.60,8,7.839,15.133
229,33,2,1,4.60,8,7.839,15.133
229,210,5,1,4.60,8,7.839,15.133
229,31,4,1,4.60,8,7.839,15.133
229,114,8,1,4.60,8,7.839,15.133
229,133,5,1,4.60,8,7.839,15.133
229,97,5,1,4.60,8,7.839,15.133
229,6,2,1,4.60,8,7.839,15.133
229,113,7,1,4.60,8,7.839,15.133
229,152,5,1,4.60,8,7.839,15.133
230,33,1,0.1,1.00,1,7.845,15.166
230,7,1,0.1,1.00,1,7.845,15.166
231,4,1,0.1,1.50,2,7.852,15.199
231,65,2,0.1,1.50,2,7.852,15.199
233,175,2,1,5.05,8,7.864,15.264
233,73,3,1,5.05,8,7.864,15.264
233,89,4,1,5.05,8,7.864,15.264
233,148,6,1,5.05,8,7.864,15.264
233,56,3,1,5.05,8,7.864,15.264
233,142,4,1,5.05,8,7.864,15.264
233,215,7,1,5.05,8,7.864,15.264
233,115,8,1,5.05,8,7.864,15.264
233,144,7,1,5.05,8,7.864,15.264
233,140,3,1,5.05,8,7.864,15.264
233,192,8,1,5.05,8,7.864,15.264
233,76,5,1,5.05,8,7.864,15.264
233,187,7,1,5.05,8,7.864,15.264
233,192,8,1,5.05,8,7.864,15.264
233,125,4,1,5.05,8,7.864,15.264
233,107,7,1,5.05,8,7.864,15.264
233,71,4,1,5.05,8,7.864,15.264
233,148,6,1,5.05,8,7.864,15.264
233,9,1,1,5.05,8,7.864,15.264
233,205,4,1,5.05,8,7.864,15.264
235,107,7,0.4,6.00,12,7.877,15.330
235,82,5,0.4,6.00,12,7.877,15.330
235,231,12,0.4,6.00,12,7.877,15.330
235,197,6,0.4,6.00,12,7.877,15.330
235,162,7,0.4,6.00,12,7.877,15.330
235,111,3,0.4,6.00,12,7.877,15.330
235,191,3,0.4,6.00,12,7.877,15.330
235,159,5,0.4,6.00,12,7.877,15.330
237,7,1,0.05,1.00,1,7.889,15.395
239,41,3,1,4.15,7,7.901,15.460
239,220,6,1,4.15,7,7.901,15.460
239,120,1,1,4.15,7,7.901,15.460
239,9,2,1,4.15,7,7.901,15.460
239,117,7,1,4.15,7,7.901,15.460
239,67,4,1,4.15,7,7.901,15.460
239,155,6,1,4.15,7,7.901,15.460
239,28,3,1,4.15,7,7.901,15.460
239,187,5,1,4.15,7,7.901,15.460
239,163,4,1,4.15,7,7.901,15.460
239,206,6,1,4.15,7,7.901,15.460
239,213,6,1,4.15,7,7.901,15.460
239,113,4,1,4.15,7,7.901,15.460
239,70,4,1,4.15,7,7.901,15.460
239,11,2,1,4.15,7,7.901,15.460
239,59,5,1,4.15,7,7.901,15.460
239,182,4,1,4.15,7,7.901,15.460
239,190,5,1,4.15,7,7.901,15.460
239,58,3,1,4.15,7,7.901,15.460
239,42,3,1,4.15,7,7.901,15.460
241,92,5,1,6.15,12,7.913,15.524
241,181,2,1,6.15,12,7.913,15.524
241,5,4,1,6.15,12,7.913,15.524
241,153,8,1,6.15,12,7.913,15.524
241,106,5,1,6.15,12,7.913,15.524
241,196,5,1,6.15,12,7.913,15.524
241,156,6,1,6.15,12,7.913,15.524
241,203,10,1,6.15,12,7.913,15.524
241,228,8,1,6.15,12,7.913,15.524
241,178,8,1,6.15,12,7.913,15.524
241,164,9,1,6.15,12,7.913,15.524
241,145,5,1,6.15,12,7.913,15.524
241,158,12,1,6.15,12,7.913,15.524
241,129,4,1,6.15,12,7.913,15.524
241,101,6,1,6.15,12,7.913,15.524
241,218,8,1,6.15,12,7.913,15.524
241,211,3,1,6.15,12,7.913,15.524
241,55,7,1,6.15,12,7.913,15.524
241,73,4,1,6.15,12,7.913,15.524
241,139,4,1,6.15,12,7.913,15.524
242,9,1,0.2,3.50,6,7.919,15.556
242,19,3,0.2,3.50,6,7.919,15.556
242,85,4,0.2,3.50,6,7.919,15.556
242,117,6,0.2,3.50,6,7.919,15.556
243,61,1,0.3,4.00,8,7.925,15.588
243,146,3,0.3,4.00,8,7.925,15.588
243,5,2,0.3,4.00,8,7.925,15.588
243,230,6,0.3,4.00,8,7.925,15.588
243,187,4,0.3,4.00,8,7.925,15.588
243,232,8,0.3,4.00,8,7.925,15.588
245,132,3,0.35,3.57,5,7.937,15.652
245,171,5,0.35,3.57,5,7.937,15.652
245,23,3,0.35,3.57,5,7.937,15.652
245,109,2,0.35,3.57,5,7.937,15.652
245,32,4,0.35,3.57,5,7.937,15.652
245,194,3,0.35,3.57,5,7.937,15.652
245,122,5,0.35,3.57,5,7.937,15.652
246,53,2,0.05,2.00,2,7.943,15.684
247,94,5,0.9,6.00,10,7.948,15.716
247,103,2,0.9,6.00,10,7.948,15.716
247,235,9,0.9,6.00,10,7.948,15.716
247,113,7,0.9,6.00,10,7.948,15.716
247,225,9,0.9,6.00,10,7.948,15.716
247,33,3,0.9,6.00,10,7.948,15.716
247,28,4,0.9,6.00,10,7.948,15.716
247,161,7,0.9,6.00,10,7.948,15.716
247,167,6,0.9,6.00,10,7.948,15.716
247,59,7,0.9,6.00,10,7.948,15.716
247,147,6,0.9,6.00,10,7.948,15.716
247,34,4,0.9,6.00,10,7.948,15.716
247,81,10,0.9,6.00,10,7.948,15.716
247,110,3,0.9,6.00,10,7.948,15.716
247,201,6,0.9,6.00,10,7.948,15.716
247,90,6,0.9,6.00,10,7.948,15.716
247,126,4,0.9,6.00,10,7.948,15.716
247,230,10,0.9,6.00,10,7.948,15.716
249,10,1,0.05,1.00,1,7.960,15.780
251,214,8,1,4.15,8,7.972,15.843
251,211,6,1,4.15,8,7.972,15.843
251,178,5,1,4.15,8,7.972,15.843
251,4,1,1,4.15,8,7.972,15.843
251,82,5,1,4.15,8,7.972,15.843
251,35,4,1,4.15,8,7.972,15.843
251,141,3,1,4.15,8,7.972,15.843
251,208,5,1,4.15,8,7.972,15.843
251,14,1,1,4.15,8,7.972,15.843
251,212,5,1,4.15,8,7.972,15.843
251,45,4,1,4.15,8,7.972,15.843
251,210,5,1,4.15,8,7.972,15.843
251,58,5,1,4.15,8,7.972,15.843
251,4,1,1,4.15,8,7.972,15.843
251,208,5,1,4.15,8,7.972,15.843
251,50,4,1,4.15,8,7.972,15.843
251,210,5,1,4.15,8,7.972,15.843
251,218,7,1,4.15,8,7.972,15.843
251,42,1,1,4.15,8,7.972,15.843
251,67,3,1,4.15,8,7.972,15.843
253,79,7,0.85,6.35,13,7.983,15.906
253,170,5,0.85,6.35,13,7.983,15.906
253,211,4,0.85,6.35,13,7.983,15.906
253,127,1,0.85,6.35,13,7.983,15.906
253,250,12,0.85,6.35,13,7.983,15.906
253,111,5,0.85,6.35,13,7.983,15.906
253,81,8,0.85,6.35,13,7.983,15.906
253,232,5,0.85,6.35,13,7.983,15.906
253,141,5,0.85,6.35,13,7.983,15.906
253,60,6,0.85,6.35,13,7.983,15.906
253,67,3,0.85,6.35,13,7.983,15.906
253,80,4,0.85,6.35,13,7.983,15.906
253,213,8,0.85,6.35,13,7.983,15.906
253,186,13,0.85,6.35,13,7.983,15.906
253,194,4,0.85,6.35,13,7.983,15.906
253,73,7,0.85,6.35,13,7.983,15.906
253,185,11,0.85,6.35,13,7.983,15.906
255,74,3,0.1,2.00,3,7.994,15.969
255,64,1,0.1,2.00,3,7.994,15.969
257,55,4,1,5.00,10,8.006,16.031
257,188,4,1,5.00,10,8.006,16.031
257,160,6,1,5.00,10,8.006,16.031
257,209,4,1,5.00,10,8.006,16.031
257,203,6,1,5.00,10,8.006,16.031
257,241,4,1,5.00,10,8.006,16.031
257,147,3,1,5.00,10,8.006,16.031
257,108,5,1,5.00,10,8.006,16.031
257,188,4,1,5.00,10,8.006,16.031
257,97,5,1,5.00,10,8.006,16.031
257,150,2,1,5.00,10,8.006,16.031
257,104,5,1,5.00,10,8.006,16.031
257,256,8,1,5.00,10,8.006,16.031
257,136,4,1,5.00,10,8.006,16.031
257,155,5,1,5.00,10,8.006,16.031
257,232,10,1,5.00,10,8.006,16.031
257,207,9,1,5.00,10,8.006,16.031
257,97,5,1,5.00,10,8.006,16.031
257,154,5,1,5.00,10,8.006,16.031
257,26,2,1,5.00,10,8.006,16.031
259,200,5,0.8,3.38,7,8.017,16.093
259,129,7,0.8,3.38,7,8.017,16.093
259,3,2,0.8,3.38,7,8.017,16.093
259,65,1,0.8,3.38,7,8.017,16.093
259,20,1,0.8,3.38,7,8.017,16.093
259,76,4,0.8,3.38,7,8.017,16.093
259,9,2,0.8,3.38,7,8.017,16.093
259,118,3,0.8,3.38,7,8.017,16.093
259,86,4,0.8,3.38,7,8.017,16.093
259,57,2,0.8,3.38,7,8.017,16.093
259,212,6,0.8,3.38,7,8.017,16.093
259,142,4,0.8,3.38,7,8.017,16.093
259,136,2,0.8,3.38,7,8.017,16.093
259,95,2,0.8,3.38,7,8.017,16.093
259,190,6,0.8,3.38,7,8.017,16.093
259,55,3,0.8,3.38,7,8.017,16.093
263,88,1,1,5.60,11,8.039,16.217
263,181,6,1,5.60,11,8.039,16.217
263,224,7,1,5.60,11,8.039,16.217
263,190,3,1,5.60,11,8.039,16.217
263,174,6,1,5.60,11,8.039,16.217
263,118,5,1,5.60,11,8.039,16.217
263,149,6,1,5.60,11,8.039,16.217
263,176,3,1,5.60,11,8.039,16.217
263,117,2,1,5.60,11,8.039,16.217
263,238,11,1,5.60,11,8.039,16.217
263,115,7,1,5.60,11,8.039,16.217
263,260,11,1,5.60,11,8.039,16.217
263,193,5,1,5.60,11,8.039,16.217
263,149,6,1,5.60,11,8.039,16.217
263,92,5,1,5.60,11,8.039,16.217
263,77,4,1,5.60,11,8.039,16.217
263,194,8,1,5.60,11,8.039,16.217
263,17,4,1,5.60,11,8.039,16.217
263,195,7,1,5.60,11,8.039,16.217
263,214,5,1,5.60,11,8.039,16.217
265,174,5,0.45,4.33,7,8.050,16.279
265,177,3,0.45,4.33,7,8.050,16.279
265,83,4,0.45,4.33,7,8.050,16.279
265,7,1,0.45,4.33,7,8.050,16.279
265,222,4,0.45,4.33,7,8.050,16.279
265,223,7,0.45,4.33,7,8.050,16.279
265,141,3,0.45,4.33,7,8.050,16.279
265,153,6,0.45,4.33,7,8.050,16.279
265,153,6,0.45,4.33,7,8.050,16.279
269,172,4,1,5.75,10,8.071,16.401
269,129,5,1,5.75,10,8.071,16.401
269,173,5,1,5.75,10,8.071,16.401
269,21,3,1,5.75,10,8.071,16.401
269,250,9,1,5.75,10,8.071,16.401
269,142,2,1,5.75,10,8.071,16.401
269,85,3,1,5.75,10,8.071,16.401
269,164,5,1,5.75,10,8.071,16.401
269,172,4,1,5.75,10,8.071,16.401
269,46,4,1,5.75,10,8.071,16.401
269,198,10,1,5.75,10,8.071,16.401
269,260,9,1,5.75,10,8.071,16.401
269,252,10,1,5.75,10,8.071,16.401
269,112,8,1,5.75,10,8.071,16.401
269,85,3,1,5.75,10,8.071,16.401
269,47,4,1,5.75,10,8.071,16.401
269,224,9,1,5.75,10,8.071,16.401
269,251,8,1,5.75,10,8.071,16.401
269,146,5,1,5.75,10,8.071,16.401
269,125,5,1,5.75,10,8.071,16.401
271,45,5,1,4.60,7,8.082,16.462
271,107,7,1,4.60,7,8.082,16.462
271,89,5,1,4.60,7,8.082,16.462
271,76,7,1,4.60,7,8.082,16.462
271,63,5,1,4.60,7,8.082,16.462
271,128,3,1,4.60,7,8.082,16.462
271,242,5,1,4.60,7,8.082,16.462
271,211,4,1,4.60,7,8.082,16.462
271,43,7,1,4.60,7,8.082,16.462
271,91,2,1,4.60,7,8.082,16.462
271,188,6,1,4.60,7,8.082,16.462
271,204,4,1,4.60,7,8.082,16.462
271,190,5,1,4.60,7,8.082,16.462
271,148,3,1,4.60,7,8.082,16.462
271,190,5,1,4.60,7,8.082,16.462
271,148,3,1,4.60,7,8.082,16.462
271,33,6,1,4.60,7,8.082,16.462
271,4,1,1,4.60,7,8.082,16.462
271,124,4,1,4.60,7,8.082,16.462
271,241,5,1,4.60,7,8.082,16.462
272,101,3,0.05,3.00,3,8.087,16.492
273,86,4,0.05,4.00,4,8.093,16.523
274,95,2,0.05,2.00,2,8.098,16.553
275,34,3,0.1,3.00,3,8.103,16.583
275,191,3,0.1,3.00,3,8.103,16.583
277,153,5,1,5.70,11,8.114,16.643
277,198,8,1,5.70,11,8.114,16.643
277,18,4,1,5.70,11,8.114,16.643
277,199,8,1,5.70,11,8.114,16.643
277,176,6,1,5.70,11,8.114,16.643
277,233,6,1,5.70,11,8.114,16.643
277,242,11,1,5.70,11,8.114,16.643
277,237,8,1,5.70,11,8.114,16.643
277,26,3,1,5.70,11,8.114,16.643
277,218,6,1,5.70,11,8.114,16.643
277,107,4,1,5.70,11,8.114,16.643
277,46,7,1,5.70,11,8.114,16.643
277,25,5,1,5.70,11,8.114,16.643
277,194,5,1,5.70,11,8.114,16.643
277,204,7,1,5.70,11,8.114,16.643
277,140,3,1,5.70,11,8.114,16.643
277,34,5,1,5.70,11,8.114,16.643
277,57,4,1,5.70,11,8.114,16.643
277,192,5,1,5.70,11,8.114,16.643
277,23,4,1,5.70,11,8.114,16.643
279,154,4,0.35,3.29,5,8.124,16.703
279,148,3,0.35,3.29,5,8.124,16.703
279,220,5,0.35,3.29,5,8.124,16.703
279,41,2,0.35,3.29,5,8.124,16.703
279,74,3,0.35,3.29,5,8.124,16.703
279,80,3,0.35,3.29,5,8.124,16.703
279,58,3,0.35,3.29,5,8.124,16.703
281,213,5,1,5.85,10,8.134,16.763
281,128,7,1,5.85,10,8.134,16.763
281,143,4,1,5.85,10,8.134,16.763
281,61,4,1,5.85,10,8.134,16.763
281,96,3,1,5.85,10,8.134,16.763
281,238,6,1,5.85,10,8.134,16.763
281,149,5,1,5.85,10,8.134,16.763
281,185,6,1,5.85,10,8.134,16.763
281,208,10,1,5.85,10,8.134,16.763
281,157,5,1,5.85,10,8.134,16.763
281,265,8,1,5.85,10,8.134,16.763
281,28,5,1,5.85,10,8.134,16.763
281,248,7,1,5.85,10,8.134,16.763
281,201,4,1,5.85,10,8.134,16.763
281,89,5,1,5.85,10,8.134,16.763
281,269,9,1,5.85,10,8.134,16.763
281,260,8,1,5.85,10,8.134,16.763
281,15,3,1,5.85,10,8.134,16.763
281,232,9,1,5.85,10,8.134,16.763
281,29,4,1,5.85,10,8.134,16.763
283,151,3,1,5.85,10,8.145,16.823
283,72,3,1,5.85,10,8.145,16.823
283,138,9,1,5.85,10,8.145,16.823
283,258,8,1,5.85,10,8.145,16.823
283,252,7,1,5.85,10,8.145,16.823
283,249,6,1,5.85,10,8.145,16.823
283,79,6,1,5.85,10,8.145,16.823
283,93,6,1,5.85,10,8.145,16.823
283,80,5,1,5.85,10,8.145,16.823
283,240,8,1,5.85,10,8.145,16.823
283,26,3,1,5.85,10,8.145,16.823
283,48,3,1,5.85,10,8.145,16.823
283,42,4,1,5.85,10,8.145,16.823
283,168,6,1,5.85,10,8.145,16.823
283,243,8,1,5.85,10,8.145,16.823
283,151,3,1,5.85,10,8.145,16.823
283,265,10,1,5.85,10,8.145,16.823
283,188,7,1,5.85,10,8.145,16.823
283,9,3,1,5.85,10,8.145,16.823
283,140,9,1,5.85,10,8.145,16.823
285,163,3,0.1,2.00,3,8.155,16.882
285,13,1,0.1,2.00,3,8.155,16.882
286,7,1,0.05,1.00,1,8.160,16.912
287,38,3,0.8,3.44,6,8.165,16.941
287,249,6,0.8,3.44,6,8.165,16.941
287,24,1,0.8,3.44,6,8.165,16.941
287,31,3,0.8,3.44,6,8.165,16.941
287,208,5,0.8,3.44,6,8.165,16.941
287,108,3,0.8,3.44,6,8.165,16.941
287,19,3,0.8,3.44,6,8.165,16.941
287,113,5,0.8,3.44,6,8.165,16.941
287,90,4,0.8,3.44,6,8.165,16.941
287,192,3,0.8,3.44,6,8.165,16.941
287,158,3,0.8,3.44,6,8.165,16.941
287,71,6,0.8,3.44,6,8.165,16.941
287,115,3,0.8,3.44,6,8.165,16.941
287,78,4,0.8,3.44,6,8.165,16.941
287,36,1,0.8,3.44,6,8.165,16.941
287,13,2,0.8,3.44,6,8.165,16.941
289,93,8,0.95,5.53,8,8.175,17.000
289,123,5,0.95,5.53,8,8.175,17.000
289,165,5,0.95,5.53,8,8.175,17.000
289,155,3,0.95,5.53,8,8.175,17.000
289,222,4,0.95,5.53,8,8.175,17.000
289,165,5,0.95,5.53,8,8.175,17.000
289,70,8,0.95,5.53,8,8.175,17.000
289,156,3,0.95,5.53,8,8.175,17.000
289,262,6,0.95,5.53,8,8.175,17.000
289,43,6,0.95,5.53,8,8.175,17.000
289,186,8,0.95,5.53,8,8.175,17.000
289,59,3,0.95,5.53,8,8.175,17.000
289,130,4,0.95,5.53,8,8.175,17.000
289,177,7,0.95,5.53,8,8.175,17.000
289,28,7,0.95,5.53,8,8.175,17.000
289,83,7,0.95,5.53,8,8.175,17.000
289,66,5,0.95,5.53,8,8.175,17.000
289,64,4,0.95,5.53,8,8.175,17.000
289,266,7,0.95,5.53,8,8.175,17.000
290,3,1,0.1,1.00,1,8.180,17.029
290,97,1,0.1,1.00,1,8.180,17.029
291,73,1,0.15,3.67,6,8.185,17.059
291,13,4,0.15,3.67,6,8.185,17.059
291,224,6,0.15,3.67,6,8.185,17.059
293,85,7,1,4.70,11,8.195,17.117
293,155,4,1,4.70,11,8.195,17.117
293,212,4,1,4.70,11,8.195,17.117
293,280,11,1,4.70,11,8.195,17.117
293,196,4,1,4.70,11,8.195,17.117
293,90,3,1,4.70,11,8.195,17.117
293,78,5,1,4.70,11,8.195,17.117
293,16,4,1,4.70,11,8.195,17.117
293,12,2,1,4.70,11,8.195,17.117
293,159,3,1,4.70,11,8.195,17.117
293,51,3,1,4.70,11,8.195,17.117
293,241,9,1,4.70,11,8.195,17.117
293,88,3,1,4.70,11,8.195,17.117
293,50,2,1,4.70,11,8.195,17.117
293,10,2,1,4.70,11,8.195,17.117
293,183,5,1,4.70,11,8.195,17.117
293,70,3,1,4.70,11,8.195,17.117
293,289,8,1,4.70,11,8.195,17.117
293,145,6,1,4.70,11,8.195,17.117
293,47,6,1,4.70,11,8.195,17.117
295,227,4,0.55,4.64,10,8.205,17.176
295,221,10,0.55,4.64,10,8.205,17.176
295,224,4,0.55,4.64,10,8.205,17.176
295,166,2,0.55,4.64,10,8.205,17.176
295,222,4,0.55,4.64,10,8.205,17.176
295,197,3,0.55,4.64,10,8.205,17.176
295,164,3,0.55,4.64,10,8.205,17.176
295,18,3,0.55,4.64,10,8.205,17.176
295,137,5,0.55,4.64,10,8.205,17.176
295,176,6,0.55,4.64,10,8.205,17.176
295,127,7,0.55,4.64,10,8.205,17.176
296,133,4,0.15,4.00,4,8.209,17.205
296,65,4,0.15,4.00,4,8.209,17.205
296,115,4,0.15,4.00,4,8.209,17.205
297,164,4,0.05,4.00,4,8.214,17.234
299,233,5,0.95,4.84,12,8.224,17.292
299,257,8,0.95,4.84,12,8.224,17.292
299,140,6,0.95,4.84,12,8.224,17.292
299,120,3,0.95,4.84,12,8.224,17.292
299,289,12,0.95,4.84,12,8.224,17.292
299,135,4,0.95,4.84,12,8.224,17.292
299,68,4,0.95,4.84,12,8.224,17.292
299,266,6,0.95,4.84,12,8.224,17.292
299,17,3,0.95,4.84,12,8.224,17.292
299,202,4,0.95,4.84,12,8.224,17.292
299,135,4,0.95,4.84,12,8.224,17.292
299,11,4,0.95,4.84,12,8.224,17.292
299,194,5,0.95,4.84,12,8.224,17.292
299,75,1,0.95,4.84,12,8.224,17.292
299,241,5,0.95,4.84,12,8.224,17.292
299,281,8,0.95,4.84,12,8.224,17.292
299,21,3,0.95,4.84,12,8.224,17.292
299,285,5,0.95,4.84,12,8.224,17.292
299,61,2,0.95,4.84,12,8.224,17.292
301,159,6,0.3,7.17,11,8.234,17.349
301,106,6,0.3,7.17,11,8.234,17.349
301,55,7,0.3,7.17,11,8.234,17.349
301,55,7,0.3,7.17,11,8.234,17.349
301,150,11,0.3,7.17,11,8.234,17.349
301,62,6,0.3,7.17,11,8.234,17.349
303,25,4,0.2,3.75,5,8.243,17.407
303,229,5,0.2,3.75,5,8.243,17.407
303,190,4,0.2,3.75,5,8.243,17.407
303,29,2,0.2,3.75,5,8.243,17.407
305,27,3,0.65,3.69,8,8.253,17.464
305,2,1,0.65,3.69,8,8.253,17.464
305,29,3,0.65,3.69,8,8.253,17.464
305,23,2,0.65,3.69,8,8.253,17.464
305,46,2,0.65,3.69,8,8.253,17.464
305,231,3,0.65,3.69,8,8.253,17.464
305,117,3,0.65,3.69,8,8.253,17.464
305,38,4,0.65,3.69,8,8.253,17.464
305,302,8,0.65,3.69,8,8.253,17.464
305,171,4,0.65,3.69,8,8.253,17.464
305,221,6,0.65,3.69,8,8.253,17.464
305,116,5,0.65,3.69,8,8.253,17.464
305,204,4,0.65,3.69,8,8.253,17.464
307,268,11,1,7.60,15,8.262,17.521
307,50,7,1,7.60,15,8.262,17.521
307,30,7,1,7.60,15,8.262,17.521
307,80,5,1,7.60,15,8.262,17.521
307,228,9,1,7.60,15,8.262,17.521
307,305,15,1,7.60,15,8.262,17.521
307,19,6,1,7.60,15,8.262,17.521
307,126,8,1,7.60,15,8.262,17.521
307,70,7,1,7.60,15,8.262,17.521
307,127,7,1,7.60,15,8.262,17.521
307,134,10,1,7.60,15,8.262,17.521
307,167,8,1,7.60,15,8.262,17.521
307,158,6,1,7.60,15,8.262,17.521
307,283,10,1,7.60,15,8.262,17.521
307,89,9,1,7.60,15,8.262,17.521
307,15,5,1,7.60,15,8.262,17.521
307,198,10,1,7.60,15,8.262,17.521
307,117,2,1,7.60,15,8.262,17.521
307,88,6,1,7.60,15,8.262,17.521
307,123,4,1,7.60,15,8.262,17.521
309,290,5,0.05,5.00,5,8.271,17.578
311,101,6,1,5.00,9,8.281,17.635
311,88,4,1,5.00,9,8.281,17.635
311,255,7,1,5.00,9,8.281,17.635
311,139,4,1,5.00,9,8.281,17.635
311,291,9,1,5.00,9,8.281,17.635
311,192,4,1,5.00,9,8.281,17.635
311,177,5,1,5.00,9,8.281,17.635
311,93,5,1,5.00,9,8.281,17.635
311,176,4,1,5.00,9,8.281,17.635
311,115,4,1,5.00,9,8.281,17.635
311,31,4,1,5.00,9,8.281,17.635
311,305,9,1,5.00,9,8.281,17.635
311,36,2,1,5.00,9,8.281,17.635
311,79,3,1,5.00,9,8.281,17.635
311,201,5,1,5.00,9,8.281,17.635
311,260,6,1,5.00,9,8.281,17.635
311,61,4,1,5.00,9,8.281,17.635
311,202,6,1,5.00,9,8.281,17.635
311,137,5,1,5.00,9,8.281,17.635
311,117,4,1,5.00,9,8.281,17.635
313,125,6,1,6.25,12,8.290,17.692
313,311,12,1,6.25,12,8.290,17.692
313,55,5,1,6.25,12,8.290,17.692
313,267,9,1,6.25,12,8.290,17.692
313,218,6,1,6.25,12,8.290,17.692
313,238,8,1,6.25,12,8.290,17.692
313,231,10,1,6.25,12,8.290,17.692
313,140,5,1,6.25,12,8.290,17.692
313,42,4,1,6.25,12,8.290,17.692
313,267,9,1,6.25,12,8.290,17.692
313,192,6,1,6.25,12,8.290,17.692
313,78,7,1,6.25,12,8.290,17.692
313,196,4,1,6.25,12,8.290,17.692
313,45,2,1,6.25,12,8.290,17.692
313,4,3,1,6.25,12,8.290,17.692
313,261,4,1,6.25,12,8.290,17.692
313,148,5,1,6.25,12,8.290,17.692
313,195,7,1,6.25,12,8.290,17.692
313,47,4,1,6.25,12,8.290,17.692
313,268,9,1,6.25,12,8.290,17.692
314,9,1,0.2,2.50,6,8.295,17.720
314,47,2,0.2,2.50,6,8.295,17.720
314,5,1,0.2,2.50,6,8.295,17.720
314,153,6,0.2,2.50,6,8.295,17.720
315,172,3,0.05,3.00,3,8.299,17.748
317,133,4,1,5.80,9,8.308,17.804
317,72,6,1,5.80,9,8.308,17.804
317,5,2,1,5.80,9,8.308,17.804
317,183,6,1,5.80,9,8.308,17.804
317,120,6,1,5.80,9,8.308,17.804
317,149,6,1,5.80,9,8.308,17.804
317,197,6,1,5.80,9,8.308,17.804
317,269,8,1,5.80,9,8.308,17.804
317,308,7,1,5.80,9,8.308,17.804
317,258,6,1,5.80,9,8.308,17.804
317,137,6,1,5.80,9,8.308,17.804
317,79,6,1,5.80,9,8.308,17.804
317,71,5,1,5.80,9,8.308,17.804
317,222,4,1,5.80,9,8.308,17.804
317,308,7,1,5.80,9,8.308,17.804
317,290,9,1,5.80,9,8.308,17.804
317,133,4,1,5.80,9,8.308,17.804
317,252,6,1,5.80,9,8.308,17.804
317,178,6,1,5.80,9,8.308,17.804
317,197,6,1,5.80,9,8.308,17.804
319,38,4,0.75,5.53,13,8.317,17.861
319,2,1,0.75,5.53,13,8.317,17.861
319,80,1,0.75,5.53,13,8.317,17.861
319,157,8,0.75,5.53,13,8.317,17.861
319,95,4,0.75,5.53,13,8.317,17.861
319,131,7,0.75,5.53,13,8.317,17.861
319,309,13,0.75,5.53,13,8.317,17.861
319,252,7,0.75,5.53,13,8.317,17.861
319,276,6,0.75,5.53,13,8.317,17.861
319,202,5,0.75,5.53,13,8.317,17.861
319,57,4,0.75,5.53,13,8.317,17.861
319,124,7,0.75,5.53,13,8.317,17.861
319,260,6,0.75,5.53,13,8.317,17.861
319,199,6,0.75,5.53,13,8.317,17.861
319,69,4,0.75,5.53,13,8.317,17.861
321,68,3,0.1,3.50,4,8.326,17.916
321,31,4,0.1,3.50,4,8.326,17.916
323,145,4,0.95,5.95,10,8.335,17.972
323,173,5,0.95,5.95,10,8.335,17.972
323,282,10,0.95,5.95,10,8.335,17.972
323,58,3,0.95,5.95,10,8.335,17.972
323,21,3,0.95,5.95,10,8.335,17.972
323,150,5,0.95,5.95,10,8.335,17.972
323,130,3,0.95,5.95,10,8.335,17.972
323,282,10,0.95,5.95,10,8.335,17.972
323,316,10,0.95,5.95,10,8.335,17.972
323,196,5,0.95,5.95,10,8.335,17.972
323,193,5,0.95,5.95,10,8.335,17.972
323,256,5,0.95,5.95,10,8.335,17.972
323,284,6,0.95,5.95,10,8.335,17.972
323,298,10,0.95,5.95,10,8.335,17.972
323,234,5,0.95,5.95,10,8.335,17.972
323,129,7,0.95,5.95,10,8.335,17.972
323,260,7,0.95,5.95,10,8.335,17.972
323,79,6,0.95,5.95,10,8.335,17.972
323,37,4,0.95,5.95,10,8.335,17.972
324,53,3,0.05,3.00,3,8.340,18.000
325,292,7,0.25,4.80,7,8.344,18.028
325,209,6,0.25,4.80,7,8.344,18.028
325,237,6,0.25,4.80,7,8.344,18.028
325,47,4,0.25,4.80,7,8.344,18.028
325,163,1,0.25,4.80,7,8.344,18.028
328,125,2,0.05,2.00,2,8.358,18.111
329,132,3,0.5,3.70,7,8.362,18.138
329,68,2,0.5,3.70,7,8.362,18.138
329,38,5,0.5,3.70,7,8.362,18.138
329,18,5,0.5,3.70,7,8.362,18.138
329,85,2,0.5,3.70,7,8.362,18.138
329,292,4,0.5,3.70,7,8.362,18.138
329,13,4,0.5,3.70,7,8.362,18.138
329,30,1,0.5,3.70,7,8.362,18.138
329,209,4,0.5,3.70,7,8.362,18.138
329,309,7,0.5,3.70,7,8.362,18.138
331,193,9,1,6.80,10,8.371,18.193
331,275,9,1,6.80,10,8.371,18.193
331,264,9,1,6.80,10,8.371,18.193
331,220,10,1,6.80,10,8.371,18.193
331,51,5,1,6.80,10,8.371,18.193
331,297,8,1,6.80,10,8.371,18.193
331,54,7,1,6.80,10,8.371,18.193
